user_id,recency,frequency,monetary,prediction
573748866,162,2,492.06,0
531660059,162,1,42.99,3
546592324,177,1,160.36,3
520305902,177,2,390.86,0
555314479,160,2,499.69000000000005,0
513030909,162,1,360.09,0
538199817,155,9,7231.91,2
576588787,157,12,1370.02,2
561941552,162,2,236.3,0
572963206,155,5,1824.2400000000002,2
533570989,163,2,161.37,3
515252890,155,7,1361.33,2
513329386,157,1,79.77,3
523676490,177,3,556.37,0
518612745,178,1,42.99,3
554296034,162,2,994.8499999999999,0
540309879,163,1,38.59,3
554440855,162,2,841.16,0
514757704,161,3,135.92000000000002,0
544925626,162,2,82.86,3
572856196,162,1,137.44,3
549753901,177,7,4399.4400000000005,2
566722861,156,8,1148.98,2
515152569,162,1,1544.18,0
572656803,162,1,48.65,3
567557323,177,1,330.25,0
523299026,161,2,95.5,3
567687364,163,1,488.82,0
574495106,162,1,488.69,0
525779327,162,5,855.59,2
574270860,162,1,170.3,3
527345515,155,1,1310.72,0
568341328,177,2,278.23,0
490532300,177,1,50.71,3
571999573,156,7,2417.1699999999996,2
568131709,162,1,32.18,3
522017514,162,1,126.82,3
566513934,177,1,160.36,3
546167515,163,1,200.1,3
561754348,177,1,37.32,3
538486948,162,2,246.31,0
573868718,163,1,3.99,3
516706497,156,1,307.19,3
522982247,162,2,2726.46,0
574768511,157,3,221.3,0
576838891,157,1,246.96,3
567847515,177,1,385.83,0
555617466,162,2,502.46,0
566115864,177,3,907.48,0
565610370,178,2,1191.37,0
552206976,177,1,128.45,3
522500463,155,3,176.85000000000002,0
515867693,163,1,36.0,3
575024918,155,4,766.81,0
562215408,177,1,210.53,3
514501853,156,3,345.11,0
577181603,157,1,197.03,3
556995983,177,3,502.61,0
577197919,155,4,987.06,0
518369345,177,1,170.05,3
561427588,177,2,1528.6399999999999,0
560450324,178,3,556.72,0
567978002,178,2,2912.36,0
567950660,178,1,269.72,3
535069913,177,1,58.81,3
576916714,157,3,591.1899999999999,0
535155261,157,2,459.55,0
573544590,155,2,42.97,3
560053306,177,1,172.44,3
535059144,157,2,572.19,0
515089686,162,1,139.64,3
568283141,177,1,50.71,3
556929513,160,2,486.22,0
523525947,178,1,38.87,3
560958890,178,1,29.6,3
560432397,178,3,1646.8899999999999,0
543275412,157,2,446.32000000000005,0
525533918,162,1,113.23,3
571697348,162,2,162.93,3
513593912,162,3,122.78,3
533919515,162,2,114.76,3
528013663,162,1,335.9,0
547392570,162,1,292.46,3
574559988,162,1,170.92,3
515956134,157,3,131.26999999999998,3
573536960,163,1,241.06,3
526145746,157,1,61.26,3
572934220,162,1,31.59,3
535180533,162,1,41.19,3
519192362,162,1,47.62,3
515871532,155,3,114.04,3
575334478,155,1,141.31,3
550604031,177,4,880.0,0
539738065,156,4,1947.05,2
548704397,177,2,276.73,0
548557962,177,1,48.39,3
517634252,162,1,34.75,3
554139260,162,1,746.19,0
577003405,157,2,1832.66,0
576387223,157,3,104.76999999999998,3
576899554,157,2,81.09,3
568083297,177,1,131.66,3
558221967,157,1,186.16,3
561297633,162,2,319.65000000000003,0
575551103,155,1,1029.34,0
523131023,177,2,272.20000000000005,0
516497945,177,1,151.61,3
538015417,177,1,217.5,3
512870076,162,1,1248.42,0
567069554,162,1,916.37,0
558436744,155,5,1331.94,2
529088215,155,2,13.98,3
565064361,155,8,1916.4599999999996,2
571363637,155,1,15.93,3
513820269,162,1,61.75,3
523189099,162,1,126.07,3
563295760,162,1,180.31,3
518489718,162,1,38.35,3
573494863,162,1,144.66,3
518742465,177,1,21.15,3
536964291,162,1,39.83,3
521729256,162,2,144.04,3
568034909,177,1,34.24,3
574220519,162,1,334.37,0
578012495,155,1,351.1,0
472682993,155,1,229.64,3
558020394,177,1,321.73,3
542470048,177,1,246.85,3
574212921,162,1,164.88,3
572053303,157,4,1042.1299999999999,0
543157451,162,1,42.99,3
567449801,177,2,307.78,0
525884645,163,3,380.69,0
515256592,157,1,8.24,3
521780997,177,1,361.3,0
515059726,157,1,126.05,3
577284089,157,2,481.8,0
497136912,177,1,180.42,3
549516542,177,4,133.12,0
564053100,162,3,962.35,0
556273833,177,21,8063.539999999999,2
519920224,162,1,769.65,0
513444229,177,1,84.69,3
562174519,177,2,454.04,0
513434793,177,1,302.12,3
535058068,177,2,883.11,0
551749445,162,1,1583.03,0
551731605,162,2,114.28999999999999,3
566084962,177,1,70.64,3
565270497,163,1,958.3,0
554089318,163,1,76.19,3
551889471,177,1,170.05,3
514816465,156,6,997.07,2
514595535,178,2,486.75,0
512963223,163,3,168.56,0
569998416,162,1,8.98,3
539918795,155,5,1095.22,2
574592672,157,1,82.37,3
571822863,156,6,8461.98,2
521485837,178,1,227.02,3
536646957,162,1,602.2,0
526939688,162,4,750.4300000000001,0
541456735,177,1,32.66,3
548044767,163,1,81.94,3
568060862,177,1,1336.63,0
578031875,155,1,1312.26,0
521049039,155,2,137.19000000000003,3
568103298,156,1,1362.45,0
577198031,156,2,632.6800000000001,0
573261929,155,1,460.5,0
568133414,177,1,38.59,3
566494529,177,1,269.48,3
518822050,177,1,43.73,3
560400268,156,1,66.93,3
529593684,162,1,65.38,3
574376184,162,1,308.86,3
517458431,177,1,166.1,3
578486047,155,2,1243.79,0
574278674,162,1,308.63,3
577251289,156,1,25.48,3
577551899,156,1,258.69,3
530551222,162,1,87.52,3
515054178,160,3,2030.8799999999999,0
559668648,177,3,4226.12,0
577087238,156,2,2901.43,0
539267411,157,2,61.730000000000004,3
575460766,156,3,1278.5,0
577662236,156,1,65.9,3
553139594,163,1,126.86,3
542121267,163,1,958.3,0
521908375,163,1,386.08,0
553865053,159,6,346.94000000000005,2
515194533,155,8,7687.39,2
576065383,155,2,1495.76,0
577165329,157,1,916.37,0
574237042,162,1,169.37,3
555947049,157,3,846.07,0
518302483,177,2,191.76,0
573975555,162,1,119.18,3
571739667,162,1,613.63,0
520530852,163,1,56.37,3
573756734,163,1,55.34,3
572082413,157,1,143.02,3
514020025,157,4,931.97,0
577081846,157,1,125.85,3
521381128,156,3,18.02,3
564123042,162,1,406.37,0
568780534,155,1,411.85,0
561254038,162,1,22.11,3
533386746,157,1,348.8,0
524270373,162,1,87.85,3
574583729,157,3,1154.91,0
568780559,162,1,182.24,3
535424381,162,1,1661.23,0
512365599,155,3,632.43,0
536759213,155,1,911.19,0
521323159,155,1,39.9,3
545847229,162,2,174.0,3
574500649,162,1,284.18,3
524300436,162,1,25.42,3
574227759,162,1,116.84,3
571516553,157,1,124.71,3
576898698,157,1,1362.69,0
552646097,157,2,328.90999999999997,0
555721416,162,2,1330.27,0
513460724,155,3,591.8100000000001,0
565641565,177,1,36.81,3
578357238,155,1,39.64,3
568831287,157,1,92.8,3
577137535,157,3,377.54999999999995,0
518846950,162,3,357.74,0
514654411,155,1,282.63,3
574337900,162,3,146.46,0
497456018,162,2,1024.48,0
540229393,162,2,977.38,0
573832645,163,1,126.86,3
529941542,163,2,524.6,0
512609186,155,2,87.0,3
574619698,162,1,165.07,3
564949071,156,3,603.03,0
549693828,162,1,259.59,3
519110486,157,1,4.02,3
554982963,162,5,1879.1799999999998,2
515810379,155,2,392.01,0
557054600,177,3,671.24,0
543493277,177,2,1170.64,0
566312534,163,1,246.03,3
544055568,163,3,655.5899999999999,0
556717623,157,1,720.43,0
523600049,162,1,217.25,3
569265675,158,2,252.95999999999998,0
545411660,155,3,2475.9100000000003,0
517456276,162,1,210.79,3
518370673,155,3,586.86,0
578300438,155,3,1330.2400000000002,0
557339245,157,1,27.0,3
571828820,162,1,1657.19,0
513110776,155,4,238.21,0
577047341,157,1,66.87,3
574725910,157,1,85.97,3
520645587,162,1,12.84,3
578090880,155,3,122.68,3
533712565,177,1,68.46,3
535306194,157,1,169.88,3
521393152,157,2,70.0,3
559811695,177,4,964.0699999999999,0
535917199,177,2,68.71000000000001,3
527966952,157,1,23.42,3
556592986,155,1,186.06,3
533048492,162,2,112.05000000000001,3
521684699,155,1,509.65,0
562592759,155,1,405.89,0
513870374,155,1,232.62,3
546081538,156,1,46.31,3
555933489,156,1,916.37,0
532662262,155,2,452.99,0
541251921,155,1,56.63,3
524795227,155,1,1002.55,0
534320687,161,2,86.74000000000001,3
512470791,162,1,31.59,3
520731469,155,1,34.98,3
555195318,155,2,114.76,3
526048784,155,2,872.3299999999999,0
568122223,177,1,56.37,3
530035207,155,4,2296.98,2
557248184,177,1,138.89,3
554516254,177,1,66.64,3
578189951,155,1,472.85,0
569972223,162,1,11.53,3
516306024,156,6,2901.84,2
574783455,155,5,646.1200000000001,2
563683910,155,2,339.58000000000004,0
569753025,156,3,1145.34,0
513824628,155,2,285.43,0
575891399,156,5,1156.93,2
513469672,156,1,246.94,3
577048562,157,1,257.38,3
514257601,162,1,192.15,3
575655119,157,8,80.17000000000002,2
577501927,156,2,1183.56,0
525895228,156,2,1072.68,0
577430600,156,1,125.85,3
569034032,156,1,62.27,3
514067218,177,3,53.44,3
558061272,155,1,277.48,3
562855540,155,2,550.3199999999999,0
577541414,156,1,1362.45,0
529470437,156,2,417.21000000000004,0
512832098,155,1,795.1,0
513576027,157,2,241.45,0
569789196,162,1,38.1,3
574232585,162,2,122.25,3
517486294,157,1,66.65,3
562937171,178,8,4709.0,2
546564733,162,1,41.16,3
533784326,156,3,1929.69,0
575253523,157,2,1388.4,0
577419839,156,1,486.44,0
530942957,156,2,675.79,0
516671032,177,1,72.59,3
575847298,156,1,133.48,3
577737451,156,1,48.39,3
523627817,155,3,140.98000000000002,0
571883544,155,1,384.54,0
524018392,155,1,959.3,0
571400026,155,1,163.88,3
576853136,157,1,92.38,3
564499849,156,1,66.9,3
515827537,157,5,1186.5300000000002,2
535903277,157,2,118.31,3
548159820,157,3,2001.8400000000001,0
571758822,162,1,246.0,3
559860260,155,4,638.5699999999999,0
578134279,155,2,517.3100000000001,0
529810711,178,1,574.33,0
521553033,162,1,25.46,3
514615263,157,3,41.47,3
577043991,157,1,1002.89,0
572251550,162,1,152.85,3
527715394,156,2,591.9,0
550080677,177,1,28.06,3
577853715,156,1,59.92,3
529095122,156,1,194.34,3
528449973,155,1,11.58,3
555342052,157,5,720.78,2
577341714,157,1,1002.86,0
576975750,157,2,558.29,0
577362667,156,1,55.86,3
549533308,162,1,292.44,3
513811069,162,1,174.52,3
572575110,157,4,493.33,0
518892397,178,1,40.93,3
535559933,162,1,229.84,3
573751979,157,5,1599.6399999999999,2
568648305,157,1,102.94,3
576438386,157,1,36.04,3
515237489,162,1,13.26,3
546540599,156,2,579.76,0
557234440,156,2,382.99,0
574213334,162,1,512.24,0
559407804,177,6,4495.030000000001,2
518529890,177,1,76.35,3
538465899,177,3,1089.63,0
516978827,196,3,542.8199999999999,1
554295053,201,1,230.02,1
535702918,160,9,411.39,2
527020764,201,1,69.76,1
574536849,162,1,447.62,0
516455076,177,1,97.81,3
512369940,155,3,601.23,0
577611052,155,2,99.94,3
559003652,155,1,148.69,3
576464308,157,6,1988.2399999999998,2
571592125,161,3,2315.82,0
540939791,160,2,949.52,0
515235618,162,1,392.55,0
577671833,156,1,154.16,3
553362103,177,1,170.05,3
550660881,162,1,1363.23,0
570592880,162,1,135.67,3
514495206,156,1,308.63,3
518964191,201,2,501.66,1
547793437,177,1,132.56,3
577181571,157,2,1562.4,0
512799593,155,1,125.53,3
516675446,177,1,231.41,3
517011577,177,1,45.82,3
523649313,157,1,308.63,3
516693445,162,1,169.65,3
518361703,162,1,92.41,3
553353808,177,1,394.11,0
577836915,156,1,168.7,3
527256296,162,1,165.07,3
524795325,162,1,48.65,3
548817029,162,1,112.46,3
559442448,201,1,12.95,1
541435801,162,2,492.0,0
566467187,155,2,66.42,3
545148459,155,2,199.62,0
548677917,177,1,40.8,3
568251789,177,1,117.63,3
547709005,157,1,869.65,0
529720829,157,2,735.8,0
524802641,155,5,910.0400000000001,2
573309232,155,1,916.37,0
566537543,155,1,66.41,3
574493219,162,1,771.94,0
557936140,177,1,169.89,3
517320622,162,1,126.82,3
574354632,156,3,1148.34,0
515036059,162,1,141.56,3
547775037,162,1,126.86,3
577485106,156,1,32.18,3
577338463,156,8,5158.849999999999,2
574966804,156,2,14.04,3
535420350,200,6,126.92,1
578007320,155,1,35.78,3
552705496,155,2,342.06,0
578067924,155,1,240.79,3
577703710,156,1,125.73,3
576709914,156,2,370.23,0
534553422,156,1,171.34,3
568349971,177,1,12.61,3
553071695,156,3,930.81,0
543802692,156,2,451.68,0
522785063,156,2,213.14,0
532387694,155,1,19.82,3
538851919,162,1,42.99,3
574375254,162,1,102.68,3
513330483,177,1,22.65,3
564146114,157,2,101.07,3
520837246,162,1,385.6,0
576970979,156,5,773.05,2
515499741,155,1,66.9,3
540500756,163,1,65.64,3
578056885,155,1,331.98,0
578376880,155,1,168.65,3
574144196,156,2,351.82,0
535178180,156,1,916.37,0
546482918,177,5,694.04,2
577486598,156,4,1769.8600000000001,2
577354889,156,2,394.82,0
519030836,163,1,102.94,3
514946722,177,1,32.13,3
558419329,163,1,32.69,3
525665746,155,1,133.26,3
568913431,155,1,8.37,3
558695332,162,1,42.99,3
546712536,155,1,215.96,3
542999042,157,3,1645.28,0
572238029,156,1,22.11,3
560116385,155,3,1996.2800000000002,0
573360151,163,1,165.84,3
514798103,155,1,959.3,0
515975410,155,1,916.37,0
522769685,162,3,375.29999999999995,0
578178240,155,1,263.85,3
520618798,155,1,28.82,3
566477629,160,3,842.06,0
570093314,163,1,218.54,3
542834620,156,4,192.17,0
573426532,157,2,252.0,0
535175963,157,2,398.69,0
465446085,157,2,122.48,3
568300854,177,1,566.04,0
576015630,156,2,355.2,0
577314040,157,1,308.86,3
551790344,157,6,1628.9,2
577206595,157,1,38.59,3
577206827,157,1,195.22,3
564431326,177,1,28.31,3
513353600,155,2,38.58,3
577830901,156,3,416.22,0
540910938,155,1,916.37,0
564483299,155,1,12.84,3
574318372,162,1,194.68,3
573997082,163,1,488.82,0
546011689,157,1,66.67,3
534545008,157,1,153.16,3
574180171,162,1,25.45,3
513127532,177,1,17.5,3
577013474,157,4,1042.5,0
570560713,155,2,341.96,0
577616918,155,1,133.07,3
516831798,155,2,488.72,0
568782017,162,1,106.79,3
544559693,156,3,2849.92,0
509330542,157,2,2557.0,0
512495262,155,3,1667.4799999999998,0
539422009,157,1,123.3,3
552538164,163,1,195.35,3
574203567,162,1,144.6,3
578054472,155,1,161.63,3
522969511,155,2,19.830000000000002,3
517510728,157,2,976.01,0
576867026,157,1,291.27,3
550013721,155,1,48.14,3
575870900,157,1,217.07,3
577271143,157,2,72.08,3
576859313,157,1,42.47,3
533451028,157,1,106.82,3
514333429,157,2,523.48,0
544713373,157,1,308.63,3
573768486,162,1,154.16,3
528468124,157,5,4561.28,2
521488386,157,1,85.07,3
516868201,162,1,126.82,3
570621650,157,1,28.06,3
576869686,157,1,291.64,3
576869109,157,1,406.03,0
532605545,162,2,458.76000000000005,0
555911788,162,1,66.41,3
559726914,157,1,398.98,0
543175900,157,1,113.2,3
552772555,157,1,128.42,3
564932870,156,2,72.08,3
567359176,156,2,128.18,3
573509513,163,1,79.02,3
569928888,161,2,81.96000000000001,3
574345804,162,1,257.06,3
577436944,156,4,752.59,0
577367931,156,2,116.99000000000001,3
554976022,157,3,465.65999999999997,0
563447899,155,1,46.59,3
564141021,155,1,2.32,3
519928091,157,1,668.6,0
512598998,157,1,117.89,3
549692968,163,1,200.39,3
537564934,156,3,106.25999999999999,3
577608964,156,2,607.48,0
529354170,162,1,61.75,3
570890235,161,2,466.33000000000004,0
525982478,177,1,97.56,3
555557351,155,1,292.41,3
568218495,177,1,231.19,3
512633959,177,1,47.09,3
571356583,155,1,244.48,3
539628070,155,1,21.81,3
518044887,155,1,32.18,3
514029070,156,1,153.77,3
571832504,162,1,308.61,3
557614828,156,2,244.98000000000002,0
518311394,156,1,360.11,0
518756960,157,1,532.83,0
577785887,156,1,771.94,0
573612287,156,1,90.09,3
577745367,155,6,1326.41,2
577573893,156,1,532.83,0
545795708,155,1,218.8,3
552125030,156,3,691.65,0
578286342,155,2,257.77,0
530686112,156,2,141.19,3
577501704,156,2,411.98,0
574378636,156,1,36.81,3
527909608,155,1,32.18,3
568776304,155,2,558.31,0
573878736,157,1,87.08,3
575440384,157,1,143.02,3
517299296,158,4,3176.36,2
550543182,159,4,1048.4499999999998,0
560374642,156,1,72.05,3
519446313,157,7,1444.2,2
515768277,156,2,69.76,3
568108025,177,1,170.05,3
516193689,155,2,257.77,0
573098159,157,6,1119.81,2
533098233,177,2,299.62,0
552375623,156,1,33.21,3
547370620,155,1,24.32,3
574446958,161,2,1282.84,0
527414656,157,1,32.18,3
577969190,155,1,47.62,3
536290556,162,2,877.1899999999999,0
552532395,162,4,3599.98,2
536951092,156,1,89.84,3
518679652,156,1,916.37,0
539249562,155,2,137.5,3
554274041,192,4,848.6600000000001,0
517484383,158,15,7061.09,2
576952502,157,1,16.71,3
572106076,156,1,29.58,3
560466841,157,3,192.8,0
535722317,157,1,136.4,3
525585608,162,1,41.13,3
563550877,162,1,128.68,3
548763734,155,2,2674.71,0
572213287,157,2,165.26,3
519313700,201,2,59.44,1
513427803,201,2,691.59,1
525639606,191,4,1535.67,2
513579134,155,1,145.18,3
574876115,155,1,643.23,0
523348053,157,1,643.23,0
550211942,177,1,434.76,0
521033719,155,1,108.09,3
527638056,157,1,133.76,3
578018009,155,1,246.24,3
540925489,201,3,72.53999999999999,1
512383224,181,4,530.27,0
552392844,201,1,45.05,1
557006389,155,3,1719.0300000000002,0
569427379,162,2,252.24,0
577441620,156,1,33.46,3
527272024,157,1,55.86,3
577118867,157,1,21.62,3
553145089,156,1,186.4,3
544659244,155,1,168.62,3
513679797,162,2,785.01,0
519087039,201,2,1734.1100000000001,1
557578446,198,3,897.21,1
556405963,155,4,83.58,3
546871244,201,1,261.53,1
546445027,201,4,2601.52,2
557406182,157,6,677.55,2
573914576,162,1,38.35,3
513033062,155,3,230.89999999999998,0
577053550,157,1,186.57,3
512749711,201,1,1042.45,1
519447575,201,1,191.59,1
557841050,155,2,2761.21,0
554720487,155,1,110.68,3
568309299,177,1,240.93,3
574360716,155,1,115.58,3
574262810,162,1,958.3,0
560879455,177,2,119.47,3
551466249,201,4,444.09999999999997,1
557563598,201,1,164.71,1
558178501,201,2,381.84000000000003,1
542044103,177,1,42.99,3
515192529,157,1,404.13,0
564508769,155,2,266.74,0
524895125,201,1,696.13,1
517278060,162,1,165.84,3
543982898,156,4,986.54,0
512451116,156,7,1470.01,2
576850103,157,1,282.63,3
519003261,157,2,841.0699999999999,0
552336967,158,7,359.53999999999996,2
533564172,156,2,973.52,0
577019478,157,1,229.71,3
574517988,162,1,481.17,0
480396877,162,1,115.58,3
516639586,156,1,39.68,3
576886059,157,1,164.86,3
554761253,157,2,77.86,3
512694439,156,2,697.23,0
577394887,156,1,291.04,3
577692069,156,1,470.93,0
567229145,155,1,168.65,3
578281559,155,1,132.82,3
577279463,157,1,125.85,3
534859827,201,4,1404.67,1
574320837,155,3,1622.0,0
551027594,157,2,774.5200000000001,0
527179001,161,2,82.38,3
513279726,156,2,286.24,0
576308190,156,2,379.88,0
526582265,157,2,1347.53,0
550058952,157,24,3181.18,2
542968843,162,1,154.16,3
516814482,162,1,126.82,3
539347079,157,1,620.87,0
512568411,156,1,67.57,3
515123472,155,1,617.26,0
568083984,155,1,4.09,3
515813839,201,1,182.48,1
533265837,157,1,1654.82,0
530949352,157,2,60.43,3
512432178,157,1,40.16,3
544188428,156,2,16.66,3
577644766,156,1,175.01,3
515330139,156,4,228.90999999999997,0
517633339,162,6,277.09000000000003,2
572896761,156,1,168.7,3
533729893,177,1,146.88,3
547279468,155,1,168.65,3
576894468,156,2,873.36,0
575616327,157,8,3878.6400000000003,2
522392230,155,1,331.98,0
545170343,157,1,122.53,3
525560783,157,1,94.62,3
568613603,162,1,36.53,3
576917901,157,1,180.16,3
576522947,157,1,130.45,3
573874420,156,2,192.24,3
512829972,155,1,47.62,3
512374130,162,1,643.23,0
561944058,157,2,766.67,0
518908478,155,1,246.24,3
564105039,162,1,79.02,3
524170637,155,1,36.04,3
513872911,156,2,835.03,0
543745182,201,1,181.45,1
558279618,156,1,21.11,3
518657296,157,1,32.18,3
546188166,157,2,317.59,0
513693378,157,5,4720.65,2
559868652,201,1,250.86,1
551558123,180,17,2229.04,2
555764461,157,5,1087.31,2
554493835,157,1,126.01,3
576950524,157,1,34.75,3
520303816,155,1,1647.15,0
555708022,155,1,308.86,3
539275407,155,1,196.27,3
553721243,156,3,620.14,0
559032082,201,4,361.91,1
513995415,201,1,102.62,1
557178119,182,6,2236.87,2
547465291,201,1,54.31,1
530074896,162,4,288.03999999999996,0
518066210,162,3,2033.4700000000003,0
521506057,157,3,254.96,0
513267992,157,1,162.81,3
569995192,157,1,121.24,3
568351642,156,1,349.39,0
513133381,156,1,133.18,3
513452014,156,1,1449.66,0
513510874,157,1,84.24,3
518793306,162,2,785.03,0
547751046,155,2,249.4,0
513215818,186,9,3556.37,2
559799789,201,2,921.0,1
569403585,157,1,1362.69,0
539027884,163,1,165.84,3
538490024,163,1,231.64,3
518622488,201,2,2118.1499999999996,1
518494356,201,1,385.85,1
533749762,162,2,106.05,3
544450041,162,1,148.18,3
574406562,162,1,126.82,3
514404173,156,4,2289.3,2
538340286,157,2,142.34,3
538452735,155,1,30.63,3
577250175,155,1,168.21,3
578336121,155,1,123.82,3
559688766,182,5,1337.95,2
540077160,191,4,4191.58,2
546170557,201,3,169.8,1
548943390,156,4,5732.81,2
519485594,157,3,740.8199999999999,0
512820095,157,2,908.3699999999999,0
577213864,157,1,162.6,3
515989980,157,2,391.99,0
576981834,157,1,437.33,0
542334801,184,3,327.03,0
520018767,155,1,610.01,0
577188430,156,2,168.35999999999999,3
526022235,156,1,102.94,3
514349192,156,8,1551.27,2
542928908,157,2,288.26,0
519408062,157,1,38.35,3
569974058,156,1,308.86,3
515253175,156,1,246.94,3
519155361,155,1,170.98,3
552638070,156,4,635.9300000000001,0
546696143,201,1,142.5,1
574866883,156,1,769.34,0
512802543,180,7,874.96,2
515352949,201,1,182.48,1
576421769,155,1,14.13,3
539977349,156,1,1002.86,0
536904296,156,1,187.61,3
513026092,156,3,1023.49,0
548332400,156,3,920.4499999999999,0
548397139,157,7,5685.08,2
577097002,157,1,168.69,3
526702192,201,1,814.64,1
512855667,177,1,28.31,3
577043661,157,2,76.96,3
514996403,156,2,486.21000000000004,0
514466876,156,1,271.82,3
567028216,156,1,290.49,3
513186417,156,2,278.0,0
559785254,201,1,180.18,1
523244591,194,6,4590.990000000001,2
558714405,156,1,288.27,3
554550990,156,4,1582.36,0
566457987,155,1,45.51,3
512515573,201,2,318.65,1
572118502,162,1,48.91,3
513329603,162,1,811.6,0
578406743,155,1,43.24,3
571441448,155,1,124.7,3
532230201,201,1,250.86,1
571709846,156,1,476.18,0
524016084,157,1,23.68,3
576877967,157,1,308.86,3
520247180,157,1,126.0,3
513345246,201,1,131.25,1
550969188,201,2,134.74,1
519241209,155,4,1827.7400000000002,2
515585284,155,1,570.67,0
514993737,156,4,805.12,0
575413158,157,6,806.19,2
559780505,201,1,285.4,1
567015152,177,1,240.93,3
517685773,177,1,153.93,3
546180157,156,3,1280.4,0
525765575,156,2,169.89,3
538313799,156,1,1654.61,0
536795477,155,1,196.97,3
515393335,162,4,3154.49,2
558293743,162,1,295.99,3
552090017,159,2,957.38,0
529162326,201,7,3956.98,2
531542783,195,3,465.08,1
521621817,157,1,133.48,3
568770106,156,1,21.85,3
513257692,156,1,278.0,3
547441927,198,2,171.18,1
522871388,201,2,323.38,1
577419296,156,1,133.49,3
538184740,156,1,952.15,0
558645666,157,6,785.1700000000001,2
548914742,201,2,30.32,1
568249093,177,1,473.37,0
578129916,155,1,124.7,3
546193541,189,5,578.1600000000001,2
525183403,156,1,290.55,3
520576210,201,1,228.52,1
519100263,201,4,1326.94,1
514757730,156,1,27.54,3
577141999,156,2,697.46,0
577589131,156,1,1654.61,0
530288293,156,3,443.98,0
577703520,156,1,334.37,0
515864930,201,1,148.01,1
577628943,156,1,578.96,0
519859163,157,2,185.26,3
574051689,162,1,154.42,3
514045795,162,3,61.7,3
577440579,156,1,246.94,3
539648046,156,3,624.3199999999999,0
512557442,156,1,10.27,3
533925474,156,1,1512.52,0
574591117,162,1,135.27,3
513752018,157,2,1068.21,0
528432415,157,3,1041.72,0
521456750,155,2,195.37,0
520198488,155,1,6.63,3
515242908,155,1,46.33,3
577372882,156,2,2005.72,0
560318380,156,1,102.71,3
554601329,156,4,388.76,0
552369044,156,1,42.47,3
546852374,155,1,153.51,3
529771269,156,1,56.6,3
566146054,156,1,6.62,3
558001251,201,2,174.96,1
517361830,156,2,153.64999999999998,3
573808322,162,1,179.93,3
539959272,162,2,438.22,0
540188630,157,1,795.89,0
577735010,156,2,266.4,0
577575623,155,2,294.5,0
574289710,162,1,51.48,3
574233097,162,1,1799.76,0
514134508,162,1,16.42,3
527190050,201,1,125.36,1
576471776,156,2,85.98,3
513264716,162,3,1261.23,0
530072208,162,1,92.67,3
574231966,156,2,284.05,0
538536488,157,1,220.58,3
578434551,155,1,18.25,3
576969773,157,1,1362.69,0
575792982,157,1,140.29,3
546674398,155,1,102.96,3
516614286,201,1,1773.53,1
547656971,162,15,4919.110000000001,2
578068394,155,1,240.79,3
524516712,155,1,127.42,3
562938784,157,1,792.56,0
514140898,157,1,182.89,3
529595978,156,2,1065.66,0
574214463,162,1,126.86,3
550413627,162,1,42.99,3
512691200,201,2,94.47,1
551266261,156,2,1832.74,0
518802475,157,1,195.11,3
577685330,155,2,375.29999999999995,0
575547194,157,2,393.35,0
512549505,157,1,123.53,3
533433940,156,3,197.95,0
557247842,200,18,1075.2299999999998,2
542819725,156,1,74.65,3
514793077,156,1,69.11,3
520670546,155,1,1002.55,0
578135645,155,1,231.25,3
525083454,156,1,24.17,3
537314854,155,1,168.86,3
543738825,156,1,130.05,3
545734461,156,2,475.11,0
519876654,199,2,538.49,1
535085817,155,1,43.76,3
518060083,157,1,792.56,0
576840239,157,2,21.07,3
559055539,157,3,252.98000000000002,0
539954100,157,2,451.72,0
577008465,157,1,246.96,3
578188412,155,1,900.64,0
572823731,156,3,3625.54,0
512375565,201,1,38.35,1
542594280,183,2,233.73000000000002,1
529744974,201,3,810.75,1
559833359,201,1,285.4,1
577677539,156,1,246.94,3
576968289,157,2,295.1,0
546413824,162,1,42.99,3
513185304,156,2,1174.3,0
558386023,157,1,131.25,3
577207784,157,1,1362.45,0
520698619,157,3,522.88,0
512707337,155,4,495.64,0
524645119,157,3,740.3100000000001,0
577113433,157,1,275.03,3
555290751,156,1,149.27,3
516461266,157,3,26.549999999999997,3
571822114,162,1,43.76,3
519639206,162,1,488.69,0
565307602,157,3,611.3,0
564055348,156,2,31.79,3
523690741,157,2,107.6,3
522724185,201,1,145.13,1
517274222,155,1,143.89,3
528019192,157,1,1002.86,0
572504503,155,2,388.64,0
577124981,156,1,35.75,3
519804523,201,1,285.4,1
520188611,157,2,197.43,0
558405315,156,1,380.94,0
514941464,158,6,988.8799999999999,2
574561754,162,1,694.97,0
568798404,157,2,70.77000000000001,3
540042351,157,2,84.45,3
559779229,201,3,158.81,1
569713886,156,1,41.19,3
577114804,157,1,216.09,3
512850813,157,2,257.57,0
515882984,157,6,315.57,2
514297839,157,1,35.78,3
560993799,155,2,483.36,0
559889966,200,4,769.18,1
521068113,201,2,105.03,1
516597195,201,1,42.21,1
512425205,189,19,21643.959999999995,2
538375368,157,1,30.12,3
576924942,157,1,126.05,3
577538728,156,2,133.74,3
577596744,156,1,64.61,3
521444592,157,1,6.4,3
517181214,162,1,12.84,3
571718037,157,1,571.19,0
537459867,155,1,124.7,3
559734811,198,3,18.54,1
556625271,195,4,548.61,1
530207969,201,1,185.31,1
